attemptdate,attemptresult,userid,type,maxsessionuid
3/2/2020 11:03,TIMEOUT,HBA2360,LIMITED,875471
3/2/2020 11:03,TIMEOUT,HBA1977,AUTHORIZED,876076
3/2/2020 11:04,TIMEOUT,HBA2153,LIMITED,875981
3/2/2020 11:05,LOGIN,HBA2279,AUTHORIZED,876186
3/2/2020 11:05,LOGIN,HBA2279,AUTHORIZED,876187
3/2/2020 11:05,LOGIN,HBA2007,EXPRESS,876188
3/2/2020 11:06,LOGIN,HBA2172,AUTHORIZED,875090
3/2/2020 11:07,LOGIN,HBA1914,AUTHORIZED,875190
3/2/2020 11:07,LOGIN,HBA2351,AUTHORIZED,875478
3/2/2020 11:07,LOGIN,HBA2351,AUTHORIZED,875477
3/2/2020 11:07,TIMEOUT,HBA1782,AUTHORIZED,875469
3/2/2020 11:07,LOGIN,HBA1932,AUTHORIZED,875288
3/2/2020 11:07,LOGOUT,HBA1932,AUTHORIZED,875288
3/2/2020 11:07,LOGIN,HBA1932,AUTHORIZED,875289
3/2/2020 11:08,LOGOUT,HBA2172,AUTHORIZED,875090
3/2/2020 11:08,LOGIN,HBA2043,LIMITED,876086
3/2/2020 11:09,LOGIN,HBA1760,AUTHORIZED,875290
3/2/2020 11:09,LOGOUT,HBA2279,AUTHORIZED,876187
3/2/2020 11:10,TIMEOUT,HBA2210,AUTHORIZED,875084
3/2/2020 11:10,TIMEOUT,HBA2320,AUTHORIZED,875461
3/2/2020 11:10,LOGOUT,HBA1914,AUTHORIZED,875190
3/2/2020 11:11,LOGOUT,HBA2351,AUTHORIZED,875477
3/2/2020 11:11,LOGOUT,HBA2351,AUTHORIZED,875478
3/2/2020 11:12,LOGOUT,HBA2279,AUTHORIZED,876186
3/2/2020 11:13,LOGIN,HBA2269,LIMITED,876189
3/2/2020 11:13,LOGIN,HBA1978,LIMITED,875091
3/2/2020 11:13,TIMEOUT,HBA1674,AUTHORIZED,875926
3/2/2020 11:13,TIMEOUT,HBA1990,AUTHORIZED,875087
3/2/2020 11:14,TIMEOUT,HBA1907,LIMITED,876179
3/2/2020 11:14,LOGIN,HBA2172,AUTHORIZED,875092
3/2/2020 11:15,LOGIN,HBA2294,AUTHORIZED,875191
3/2/2020 11:15,LOGOUT,HBA2172,AUTHORIZED,875092
3/2/2020 11:16,TIMEOUT,HBA2294,AUTHORIZED,875382
3/2/2020 11:16,LOGIN,HBA1834,LIMITED,875093
3/2/2020 11:17,TIMEOUT,HBA1612,LIMITED,875472
3/2/2020 11:17,LOGIN,HBA1907,LIMITED,876190
3/2/2020 11:19,LOGIN,HBA1946,LIMITED,875479
3/2/2020 11:20,TIMEOUT,HBA1749,AUTHORIZED,875186
3/2/2020 11:20,LOGIN,HBA2270,AUTHORIZED,876191
3/2/2020 11:20,LOGIN,HBA1622,EXPRESS,875480
3/2/2020 11:20,LOGIN,HBA2093,LIMITED,876087
3/2/2020 11:20,TIMEOUT,HBA1978,LIMITED,875091
3/2/2020 11:21,LOGIN,HBA1783,LIMITED,875192
3/2/2020 11:21,TIMEOUT,HBA2238,LIMITED,875473
3/2/2020 11:22,LOGIN,HBA1987,LIMITED,875291
3/2/2020 11:23,LOGOUT,HBA2270,AUTHORIZED,876191
3/2/2020 11:23,LOGIN,HBA2270,AUTHORIZED,876192
3/2/2020 11:23,TIMEOUT,HBA1676,AUTHORIZED,875086
3/2/2020 11:23,LOGIN,HBA2347,LIMITED,875481
3/2/2020 11:23,LOGOUT,HBA2261,AUTHORIZED,875387
3/2/2020 11:23,LOGIN,HBA2131,LIMITED,876088
3/2/2020 11:25,TIMEOUT,HBA2007,EXPRESS,876188
3/2/2020 11:25,TIMEOUT,HBA1822,AUTHORIZED,0
3/2/2020 11:25,TIMEOUT,HBA2093,LIMITED,876087
3/2/2020 11:26,LOGIN,HBA2217,LIMITED,875193
3/2/2020 11:26,TIMEOUT,HBA2289,AUTHORIZED,875178
3/2/2020 11:26,TIMEOUT,HBA2226,AUTHORIZED,876183
3/2/2020 11:28,LOGIN,HBA2226,AUTHORIZED,876193
3/2/2020 11:28,LOGIN,HBA2142,AUTHORIZED,875986
3/2/2020 11:28,LOGOUT,HBA2142,AUTHORIZED,875986
3/2/2020 11:28,LOGIN,HBA2142,AUTHORIZED,875987
3/2/2020 11:28,LOGIN,HBA1977,AUTHORIZED,876089
3/2/2020 11:28,TIMEOUT,HBA2131,LIMITED,876088
3/2/2020 11:28,TIMEOUT,HBA2294,AUTHORIZED,875191
3/2/2020 11:29,LOGIN,HBA2172,AUTHORIZED,875094
3/2/2020 11:29,LOGIN,HBA1922,AUTHORIZED,875482
3/2/2020 11:29,TIMEOUT,HBA2347,LIMITED,875481
3/2/2020 11:29,LOGIN,HBA2294,AUTHORIZED,875292
3/2/2020 11:29,LOGIN,HBA2097,LIMITED,875483
3/2/2020 11:29,LOGIN,HBA1931,LIMITED,875388
3/2/2020 11:30,TIMEOUT,HBA2246,AUTHORIZED,876185
3/2/2020 11:31,TIMEOUT,HBA2350,LIMITED,875984
3/2/2020 11:31,TIMEOUT,HBA2240,AUTHORIZED,875977
3/2/2020 11:31,TIMEOUT,HBA1954,LIMITED,875089
3/2/2020 11:32,LOGIN,HBA1629,EXPRESS,876090
3/2/2020 11:32,LOGIN,HBA2186,EXPRESS,875988
3/2/2020 11:32,TIMEOUT,HBA1936,LIMITED,875385
3/2/2020 11:32,SYSLOGOUT,HBA1845,LIMITED,875176
3/2/2020 11:32,LOGIN,HBA1836,LIMITED,875389
3/2/2020 11:32,SYSLOGOUT,HBA1791,LIMITED,875456
3/2/2020 11:33,TIMEOUT,HBA2186,EXPRESS,0
3/2/2020 11:35,TIMEOUT,HBA2117,LIMITED,875287
3/2/2020 11:35,TIMEOUT,HBA1942,AUTHORIZED,875085
3/2/2020 11:35,SYSLOGOUT,HBA1841,LIMITED,875180
3/2/2020 11:35,LOGIN,HBA2023,AUTHORIZED,876194
3/2/2020 11:35,TIMEOUT,HBA2343,AUTHORIZED,875172
3/2/2020 11:36,LOGIN,HBA1917,AUTHORIZED,876195
3/2/2020 11:36,LOGIN,HBA1972,AUTHORIZED,875194
3/2/2020 11:37,LOGIN,HBA2320,AUTHORIZED,875484
3/2/2020 11:37,LOGIN,HBA2235,LIMITED,875095
3/2/2020 11:38,LOGIN,HBA2214,AUTHORIZED,875293
3/2/2020 11:38,TIMEOUT,HBA1622,EXPRESS,875480
3/2/2020 11:38,TIMEOUT,HBA2294,AUTHORIZED,875292
3/2/2020 11:38,TIMEOUT,HBA2023,AUTHORIZED,876194
3/2/2020 11:39,TIMEOUT,HBA1760,AUTHORIZED,875290
3/2/2020 11:39,SYSLOGOUT,HBA1914,AUTHORIZED,875970
3/2/2020 11:39,LOGOUT,HBA1917,AUTHORIZED,876195
3/2/2020 11:39,TIMEOUT,HBA2097,LIMITED,875483
3/2/2020 11:40,LOGIN,HBA1942,AUTHORIZED,875096
3/2/2020 11:40,SYSLOGOUT,HBA2113,LIMITED,875451
3/2/2020 11:41,LOGOUT,HBA1836,LIMITED,875389
3/2/2020 11:41,LOGIN,HBA1693,LIMITED,876196
3/2/2020 11:42,TIMEOUT,HBA2235,LIMITED,875095
3/2/2020 11:42,LOGIN,HBA2153,LIMITED,875989
3/2/2020 11:42,LOGIN,HBA2210,AUTHORIZED,875097
3/2/2020 11:43,LOGIN,HBA1612,LIMITED,875485
3/2/2020 11:43,LOGIN,HBA2279,AUTHORIZED,876197
3/2/2020 11:43,TIMEOUT,HBA1693,LIMITED,876196
3/2/2020 11:44,LOGIN,HBA2345,AUTHORIZED,876091
3/2/2020 11:44,LOGIN,HBA2012,LIMITED,875098
3/2/2020 11:44,LOGIN,HBA1758,AUTHORIZED,875990
3/2/2020 11:45,LOGIN,HBA1896,AUTHORIZED,875099
3/2/2020 11:46,TIMEOUT,HBA1834,LIMITED,875093
3/2/2020 11:46,LOGIN,HBA1782,AUTHORIZED,875486
3/2/2020 11:46,TIMEOUT,HBA2343,AUTHORIZED,875386
3/2/2020 11:47,LOGOUT,HBA1896,AUTHORIZED,875099
3/2/2020 11:47,TIMEOUT,HBA1907,LIMITED,876190
3/2/2020 11:48,LOGIN,HBA1646,LIMITED,875100
3/2/2020 11:49,LOGIN,HBA1674,AUTHORIZED,875991
3/2/2020 11:49,LOGOUT,HBA1674,AUTHORIZED,875991
3/2/2020 11:49,LOGIN,HBA1674,AUTHORIZED,875992
3/2/2020 11:50,LOGIN,HBA1936,LIMITED,875390
3/2/2020 11:50,LOGIN,HBA2140,LIMITED,875294
3/2/2020 11:52,LOGOUT,HBA1629,EXPRESS,876090
3/2/2020 11:54,LOGIN,HBA2105,EXPRESS,876198
3/2/2020 11:54,LOGIN,HBA1633,EXPRESS,876302
3/2/2020 11:54,LOGOUT,HBA1633,EXPRESS,876302
3/2/2020 11:54,LOGIN,HBA1633,EXPRESS,876303
3/2/2020 11:54,TIMEOUT,HBA2185,AUTHORIZED,876085
3/2/2020 11:55,LOGIN,HBA1638,EXPRESS,875391
3/2/2020 11:55,LOGIN,HBA2279,AUTHORIZED,876199
3/2/2020 11:55,LOGIN,HBA2279,AUTHORIZED,876200
3/2/2020 11:55,LOGIN,HBA2289,AUTHORIZED,875195
3/2/2020 11:56,LOGIN,HBA2279,AUTHORIZED,876092
3/2/2020 11:56,LOGIN,HBA2006,LIMITED,875196
3/2/2020 11:56,LOGIN,HBA2006,LIMITED,875197
3/2/2020 11:57,LOGIN,HBA2351,AUTHORIZED,875488
3/2/2020 11:57,LOGIN,HBA2351,AUTHORIZED,875487
3/2/2020 11:57,LOGIN,HBA2093,LIMITED,876093
3/2/2020 11:57,LOGOUT,HBA2093,LIMITED,876093
3/2/2020 11:57,LOGIN,HBA2093,LIMITED,876094
3/2/2020 11:57,LOGIN,HBA2309,LIMITED,875392
3/2/2020 11:57,LOGIN,HBA2351,AUTHORIZED,875295
3/2/2020 11:58,TIMEOUT,HBA2226,AUTHORIZED,876193
3/2/2020 11:58,TIMEOUT,HBA2217,LIMITED,875193
3/2/2020 11:59,LOGIN,HBA2157,EXPRESS,875198
3/2/2020 11:59,LOGOUT,HBA2279,AUTHORIZED,876199
3/2/2020 11:59,LOGOUT,HBA2279,AUTHORIZED,876200
3/2/2020 11:59,TIMEOUT,HBA1649,AUTHORIZED,876078
3/2/2020 11:59,TIMEOUT,HBA1931,LIMITED,875388
3/2/2020 12:00,TIMEOUT,HBA2006,LIMITED,875196
3/2/2020 12:00,LOGOUT,HBA2279,AUTHORIZED,876092
3/2/2020 12:00,LOGIN,HBA2279,AUTHORIZED,876095
3/2/2020 12:00,LOGIN,HBA2279,AUTHORIZED,876096
3/2/2020 12:00,LOGOUT,HBA2351,AUTHORIZED,875487
3/2/2020 12:00,LOGOUT,HBA2351,AUTHORIZED,875488
3/2/2020 12:00,LOGIN,HBA2279,AUTHORIZED,876304
3/2/2020 12:01,TIMEOUT,HBA2157,EXPRESS,875198
3/2/2020 12:01,TIMEOUT,HBA1987,LIMITED,875291
3/2/2020 12:01,LOGIN,HBA2041,EXPRESS,875296
3/2/2020 12:02,LOGOUT,HBA2351,AUTHORIZED,875295
3/2/2020 12:02,LOGIN,HBA1890,LIMITED,876097
3/2/2020 12:02,LOGIN,HBA1601,AUTHORIZED,875199
3/2/2020 12:02,LOGOUT,HBA1601,AUTHORIZED,875199
3/2/2020 12:02,LOGIN,HBA1601,AUTHORIZED,875200
3/2/2020 12:03,LOGOUT,HBA2279,AUTHORIZED,876095
3/2/2020 12:04,LOGIN,HBA2231,AUTHORIZED,875993
3/2/2020 12:04,LOGIN,HBA2231,AUTHORIZED,875994
3/2/2020 12:04,LOGIN,HBA2238,LIMITED,875995
3/2/2020 12:04,LOGIN,HBA2231,AUTHORIZED,876402
3/2/2020 12:04,LOGIN,HBA2284,AUTHORIZED,876305
3/2/2020 12:04,LOGOUT,HBA2279,AUTHORIZED,876096
3/2/2020 12:04,LOGIN,HBA1649,AUTHORIZED,876098
3/2/2020 12:04,LOGOUT,HBA2279,AUTHORIZED,876304
3/2/2020 12:05,TIMEOUT,HBA2309,LIMITED,875392
3/2/2020 12:05,LOGIN,HBA1813,LIMITED,875393
3/2/2020 12:05,TIMEOUT,HBA1890,LIMITED,876097
3/2/2020 12:06,LOGIN,HBA1693,LIMITED,875996
3/2/2020 12:06,TIMEOUT,HBA1922,AUTHORIZED,875482
3/2/2020 12:06,LOGIN,HBA1760,AUTHORIZED,875297
3/2/2020 12:07,LOGIN,HBA1990,AUTHORIZED,876306
3/2/2020 12:08,LOGOUT,HBA2231,AUTHORIZED,876402
3/2/2020 12:08,TIMEOUT,HBA1629,EXPRESS,0
3/2/2020 12:08,SYSLOGOUT,HBA1906,EXPRESS,875465
3/2/2020 12:09,TIMEOUT,HBA1990,AUTHORIZED,876306
3/2/2020 12:09,LOGIN,HBA1683,LIMITED,876403
3/2/2020 12:10,LOGIN,HBA2279,AUTHORIZED,876307
3/2/2020 12:10,LOGIN,HBA2279,AUTHORIZED,876308
3/2/2020 12:11,TIMEOUT,HBA2043,LIMITED,876086
3/2/2020 12:12,LOGIN,HBA1922,AUTHORIZED,875489
3/2/2020 12:12,LOGOUT,HBA1813,LIMITED,875393
3/2/2020 12:12,LOGIN,HBA1668,AUTHORIZED,876309
3/2/2020 12:12,TIMEOUT,HBA2153,LIMITED,875989
3/2/2020 12:12,TIMEOUT,HBA2270,AUTHORIZED,876192
3/2/2020 12:13,TIMEOUT,HBA1674,AUTHORIZED,875992
3/2/2020 12:14,LOGIN,HBA1741,LIMITED,875394
3/2/2020 12:14,LOGOUT,HBA2279,AUTHORIZED,876308
3/2/2020 12:14,LOGOUT,HBA2279,AUTHORIZED,876307
3/2/2020 12:14,LOGIN,HBA1610,LIMITED,875997
3/2/2020 12:16,LOGIN,HBA2081,LIMITED,876404
3/2/2020 12:16,LOGOUT,HBA1683,LIMITED,876403
3/2/2020 12:16,LOGIN,HBA1841,LIMITED,875298
3/2/2020 12:16,TIMEOUT,HBA2186,EXPRESS,875988
3/2/2020 12:16,LOGIN,HBA2204,LIMITED,875299
3/2/2020 12:16,LOGIN,HBA1836,LIMITED,875395
3/2/2020 12:16,LOGIN,HBA2042,AUTHORIZED,875998
3/2/2020 12:17,TIMEOUT,HBA2269,LIMITED,876189
3/2/2020 12:17,LOGIN,HBA1973,AUTHORIZED,876405
3/2/2020 12:17,LOGOUT,HBA1836,LIMITED,875395
3/2/2020 12:17,LOGOUT,HBA2140,LIMITED,875294
3/2/2020 12:17,LOGIN,HBA2279,AUTHORIZED,876310
3/2/2020 12:17,LOGIN,HBA2331,AUTHORIZED,875396
3/2/2020 12:19,TIMEOUT,HBA2093,LIMITED,876094
3/2/2020 12:19,TIMEOUT,HBA2204,LIMITED,875299
3/2/2020 12:20,TIMEOUT,HBA2213,AUTHORIZED,875939
3/2/2020 12:20,TIMEOUT,HBA1932,AUTHORIZED,875289
3/2/2020 12:21,TIMEOUT,HBA2050,LIMITED,875276
3/2/2020 12:21,LOGOUT,HBA2279,AUTHORIZED,876310
3/2/2020 12:22,TIMEOUT,HBA2210,AUTHORIZED,875097
3/2/2020 12:22,SYSLOGOUT,HBA1749,AUTHORIZED,875186
3/2/2020 12:22,LOGIN,HBA2092,LIMITED,876406
3/2/2020 12:22,LOGIN,HBA2351,AUTHORIZED,875300
3/2/2020 12:22,LOGIN,HBA2351,AUTHORIZED,876502
3/2/2020 12:22,LOGIN,HBA1931,LIMITED,875397
3/2/2020 12:22,TIMEOUT,HBA1610,LIMITED,875997
3/2/2020 12:22,LOGIN,HBA1978,LIMITED,876311
3/2/2020 12:22,LOGOUT,HBA1978,LIMITED,876311
3/2/2020 12:22,LOGIN,HBA1978,LIMITED,876312
3/2/2020 12:23,LOGIN,HBA1739,LIMITED,876313
3/2/2020 12:23,SYSLOGOUT,HBA2056,EXPRESS,875082
3/2/2020 12:24,LOGIN,HBA1749,AUTHORIZED,876602
3/2/2020 12:24,TIMEOUT,HBA2012,LIMITED,875098
3/2/2020 12:25,TIMEOUT,HBA1638,EXPRESS,875391
3/2/2020 12:25,LOGIN,HBA1890,LIMITED,876099
3/2/2020 12:25,LOGOUT,HBA1890,LIMITED,876099
3/2/2020 12:25,LOGIN,HBA1890,LIMITED,876100
3/2/2020 12:25,LOGIN,HBA2097,LIMITED,876503
3/2/2020 12:26,LOGIN,HBA1841,LIMITED,875999
3/2/2020 12:26,TIMEOUT,HBA1757,AUTHORIZED,875383
3/2/2020 12:26,LOGOUT,HBA2351,AUTHORIZED,876502
3/2/2020 12:26,LOGOUT,HBA2351,AUTHORIZED,875300
3/2/2020 12:27,TIMEOUT,HBA2006,LIMITED,875197
3/2/2020 12:27,LOGIN,HBA1836,LIMITED,876407
3/2/2020 12:27,TIMEOUT,HBA1739,LIMITED,876313
3/2/2020 12:27,LOGOUT,HBA1836,LIMITED,876407
3/2/2020 12:27,TIMEOUT,HBA1633,EXPRESS,876303
3/2/2020 12:27,TIMEOUT,HBA1841,LIMITED,875298
3/2/2020 12:27,LOGIN,HBA1985,LIMITED,876314
3/2/2020 12:28,LOGIN,HBA1792,LIMITED,876504
3/2/2020 12:28,TIMEOUT,HBA1646,LIMITED,875100
3/2/2020 12:28,LOGIN,HBA2012,LIMITED,876315
3/2/2020 12:29,TIMEOUT,HBA1693,LIMITED,875996
3/2/2020 12:29,TIMEOUT,HBA1841,LIMITED,875999
3/2/2020 12:29,LOGIN,HBA2347,LIMITED,876000
3/2/2020 12:30,TIMEOUT,HBA1697,LIMITED,875982
3/2/2020 12:30,LOGIN,HBA2351,AUTHORIZED,876506
3/2/2020 12:30,LOGIN,HBA2351,AUTHORIZED,876505
3/2/2020 12:31,LOGIN,HBA2269,LIMITED,876408
3/2/2020 12:31,LOGIN,HBA2185,AUTHORIZED,876702
3/2/2020 12:32,TIMEOUT,HBA2092,LIMITED,876406
3/2/2020 12:33,TIMEOUT,HBA2142,AUTHORIZED,875987
3/2/2020 12:33,LOGIN,HBA2007,EXPRESS,876409
3/2/2020 12:33,LOGOUT,HBA2007,EXPRESS,876409
3/2/2020 12:33,LOGIN,HBA2007,EXPRESS,876410
3/2/2020 12:33,TIMEOUT,HBA2320,AUTHORIZED,875484
3/2/2020 12:33,LOGIN,HBA1757,AUTHORIZED,875398
3/2/2020 12:34,TIMEOUT,HBA2231,AUTHORIZED,875993
3/2/2020 12:34,LOGIN,HBA2097,LIMITED,876411
3/2/2020 12:34,LOGIN,HBA1841,LIMITED,876316
3/2/2020 12:34,TIMEOUT,HBA2284,AUTHORIZED,876305
3/2/2020 12:34,TIMEOUT,HBA2097,LIMITED,876503
3/2/2020 12:34,LOGIN,HBA2085,LIMITED,876507
3/2/2020 12:34,LOGOUT,HBA2351,AUTHORIZED,876506
3/2/2020 12:34,LOGOUT,HBA2351,AUTHORIZED,876505
3/2/2020 12:35,TIMEOUT,HBA1668,AUTHORIZED,876309
3/2/2020 12:36,LOGIN,HBA1954,LIMITED,876317
3/2/2020 12:37,TIMEOUT,HBA2041,EXPRESS,875296
3/2/2020 12:37,TIMEOUT,HBA2347,LIMITED,876000
3/2/2020 12:37,LOGIN,HBA2199,LIMITED,876802
3/2/2020 12:37,LOGOUT,HBA2331,AUTHORIZED,875396
3/2/2020 12:38,LOGIN,HBA1988,LIMITED,876412
3/2/2020 12:38,LOGOUT,HBA2199,LIMITED,876802
3/2/2020 12:39,LOGIN,HBA2006,LIMITED,876318
3/2/2020 12:39,TIMEOUT,HBA1988,LIMITED,876412
3/2/2020 12:39,TIMEOUT,HBA2214,AUTHORIZED,875293
3/2/2020 12:39,LOGIN,HBA1674,AUTHORIZED,876803
3/2/2020 12:39,LOGOUT,HBA1674,AUTHORIZED,876803
3/2/2020 12:39,LOGIN,HBA1674,AUTHORIZED,876804
3/2/2020 12:39,LOGOUT,HBA2105,EXPRESS,876198
3/2/2020 12:39,LOGIN,HBA2105,EXPRESS,876413
3/2/2020 12:39,LOGOUT,HBA2006,LIMITED,876318
3/2/2020 12:39,LOGOUT,HBA2105,EXPRESS,876413
3/2/2020 12:39,TIMEOUT,HBA1841,LIMITED,876316
3/2/2020 12:39,LOGIN,HBA2006,LIMITED,876319
3/2/2020 12:39,LOGOUT,HBA2006,LIMITED,876319
3/2/2020 12:39,LOGIN,HBA2006,LIMITED,876320
3/2/2020 12:39,LOGIN,HBA2105,EXPRESS,876414
3/2/2020 12:40,TIMEOUT,HBA1741,LIMITED,875394
3/2/2020 12:40,TIMEOUT,HBA1601,AUTHORIZED,875200
3/2/2020 12:40,LOGIN,HBA1836,LIMITED,876415
3/2/2020 12:40,TIMEOUT,HBA2345,AUTHORIZED,876091
3/2/2020 12:40,TIMEOUT,HBA1914,AUTHORIZED,875985
3/2/2020 12:41,TIMEOUT,HBA2142,AUTHORIZED,0
3/2/2020 12:41,LOGIN,HBA2279,AUTHORIZED,876321
3/2/2020 12:41,LOGIN,HBA2351,AUTHORIZED,876508
3/2/2020 12:41,LOGIN,HBA2351,AUTHORIZED,876509
3/2/2020 12:42,LOGIN,HBA1629,EXPRESS,876510
3/2/2020 12:42,TIMEOUT,HBA1922,AUTHORIZED,875489
3/2/2020 12:42,LOGIN,HBA1697,LIMITED,876805
3/2/2020 12:44,LOGIN,HBA2318,LIMITED,875399
3/2/2020 12:44,TIMEOUT,HBA2238,LIMITED,875995
3/2/2020 12:44,LOGOUT,HBA2279,AUTHORIZED,876321
3/2/2020 12:45,LOGIN,HBA2279,AUTHORIZED,876322
3/2/2020 12:45,LOGIN,HBA2279,AUTHORIZED,876323
3/2/2020 12:45,LOGOUT,HBA2318,LIMITED,875399
3/2/2020 12:45,LOGIN,HBA2213,AUTHORIZED,876806
3/2/2020 12:45,LOGOUT,HBA2351,AUTHORIZED,876509
3/2/2020 12:45,LOGOUT,HBA2351,AUTHORIZED,876508
3/2/2020 12:46,TIMEOUT,HBA2081,LIMITED,876404
3/2/2020 12:46,LOGOUT,HBA1629,EXPRESS,0
3/2/2020 12:47,LOGOUT,HBA1629,EXPRESS,876510
3/2/2020 12:48,LOGIN,HBA1990,AUTHORIZED,876324
3/2/2020 12:48,LOGIN,HBA1813,LIMITED,876807
3/2/2020 12:49,LOGOUT,HBA2279,AUTHORIZED,876322
3/2/2020 12:49,LOGOUT,HBA2279,AUTHORIZED,876323
3/2/2020 12:49,LOGIN,HBA1850,LIMITED,876808
3/2/2020 12:49,LOGOUT,HBA1850,LIMITED,876808
3/2/2020 12:49,LOGIN,HBA1850,LIMITED,876809
3/2/2020 12:50,TIMEOUT,HBA2006,LIMITED,876320
3/2/2020 12:51,LOGIN,HBA1932,AUTHORIZED,876511
3/2/2020 12:51,TIMEOUT,HBA2020,AUTHORIZED,876082
3/2/2020 12:52,LOGIN,HBA2295,LIMITED,875400
3/2/2020 12:52,LOGIN,HBA2279,AUTHORIZED,876325
3/2/2020 12:52,LOGIN,HBA2279,AUTHORIZED,876326
3/2/2020 12:52,TIMEOUT,HBA1978,LIMITED,876312
3/2/2020 12:53,TIMEOUT,HBA2042,AUTHORIZED,875998
3/2/2020 12:53,TIMEOUT,HBA1845,LIMITED,875176
3/2/2020 12:53,LOGIN,HBA1657,AUTHORIZED,876902
3/2/2020 12:53,TIMEOUT,HBA2295,LIMITED,875400
3/2/2020 12:53,LOGOUT,HBA1657,AUTHORIZED,876902
3/2/2020 12:54,LOGIN,HBA1657,AUTHORIZED,876903
3/2/2020 12:54,LOGIN,HBA2320,AUTHORIZED,875490
3/2/2020 12:54,TIMEOUT,HBA1749,AUTHORIZED,876602
3/2/2020 12:54,TIMEOUT,HBA1760,AUTHORIZED,875297
3/2/2020 12:55,TIMEOUT,HBA2097,LIMITED,876411
3/2/2020 12:55,LOGOUT,HBA1813,LIMITED,876807
3/2/2020 12:55,LOGIN,HBA1990,AUTHORIZED,876703
3/2/2020 12:55,LOGIN,HBA1990,AUTHORIZED,876704
3/2/2020 12:55,LOGIN,HBA1760,AUTHORIZED,876512
3/2/2020 12:55,LOGIN,HBA1749,AUTHORIZED,876603
3/2/2020 12:55,LOGOUT,HBA2279,AUTHORIZED,876326
3/2/2020 12:55,LOGIN,HBA2279,AUTHORIZED,876327
3/2/2020 12:55,LOGIN,HBA2279,AUTHORIZED,876328
3/2/2020 12:56,LOGOUT,HBA2279,AUTHORIZED,876325
3/2/2020 12:56,LOGIN,HBA2279,AUTHORIZED,875491
3/2/2020 12:56,LOGOUT,HBA1929,AUTHORIZED,875162
3/2/2020 12:57,LOGIN,HBA1624,AUTHORIZED,876705
3/2/2020 12:58,LOGIN,HBA1834,LIMITED,876329
3/2/2020 12:58,LOGIN,HBA2157,EXPRESS,876604
3/2/2020 12:58,LOGOUT,HBA2157,EXPRESS,876604
3/2/2020 12:58,LOGIN,HBA2157,EXPRESS,876605
3/2/2020 12:59,LOGOUT,HBA1990,AUTHORIZED,876703
3/2/2020 12:59,LOGOUT,HBA1990,AUTHORIZED,876704
3/2/2020 12:59,LOGOUT,HBA2279,AUTHORIZED,876327
3/2/2020 12:59,LOGOUT,HBA2279,AUTHORIZED,876328
3/2/2020 12:59,TIMEOUT,HBA2105,EXPRESS,876414
3/2/2020 12:59,LOGOUT,HBA1973,AUTHORIZED,876405
3/2/2020 13:00,LOGIN,HBA2097,LIMITED,876904
3/2/2020 13:01,LOGOUT,HBA1760,AUTHORIZED,876512
3/2/2020 13:01,LOGOUT,HBA2279,AUTHORIZED,875491
3/2/2020 13:01,LOGIN,HBA2050,LIMITED,876513
3/2/2020 13:02,LOGIN,HBA1922,AUTHORIZED,875492
3/2/2020 13:03,LOGIN,HBA1927,LIMITED,875493
3/2/2020 13:03,LOGIN,HBA1845,LIMITED,876606
3/2/2020 13:03,LOGIN,HBA2041,EXPRESS,876514
3/2/2020 13:03,LOGIN,HBA2345,AUTHORIZED,876706
3/2/2020 13:03,LOGOUT,HBA1657,AUTHORIZED,876903
3/2/2020 13:03,LOGIN,HBA1919,AUTHORIZED,875494
3/2/2020 13:04,LOGIN,HBA2142,AUTHORIZED,876810
3/2/2020 13:04,LOGOUT,HBA2142,AUTHORIZED,876810
3/2/2020 13:04,LOGIN,HBA2142,AUTHORIZED,876811
3/2/2020 13:04,LOGIN,HBA1927,LIMITED,876707
3/2/2020 13:04,TIMEOUT,HBA2007,EXPRESS,876410
3/2/2020 13:04,TIMEOUT,HBA1783,LIMITED,875192
3/2/2020 13:05,LOGIN,HBA1853,LIMITED,875495
3/2/2020 13:06,TIMEOUT,HBA2085,LIMITED,876507
3/2/2020 13:06,LOGIN,HBA1927,LIMITED,875496
3/2/2020 13:06,TIMEOUT,HBA1985,LIMITED,876314
3/2/2020 13:07,TIMEOUT,HBA1834,LIMITED,876329
3/2/2020 13:08,TIMEOUT,HBA1954,LIMITED,876317
3/2/2020 13:09,TIMEOUT,HBA1807,AUTHORIZED,875454
3/2/2020 13:10,LOGIN,HBA2204,LIMITED,875497
3/2/2020 13:10,TIMEOUT,HBA1927,LIMITED,876707
3/2/2020 13:10,TIMEOUT,HBA2269,LIMITED,876408
3/2/2020 13:10,TIMEOUT,HBA1836,LIMITED,876415
3/2/2020 13:10,TIMEOUT,HBA1946,LIMITED,875479
3/2/2020 13:10,LOGIN,HBA2279,AUTHORIZED,875498
3/2/2020 13:10,LOGIN,HBA2279,AUTHORIZED,875499
3/2/2020 13:11,TIMEOUT,HBA1931,LIMITED,875397
3/2/2020 13:11,TIMEOUT,HBA1936,LIMITED,875390
3/2/2020 13:11,LOGOUT,HBA2142,AUTHORIZED,876811
3/2/2020 13:11,LOGIN,HBA2142,AUTHORIZED,876812
3/2/2020 13:11,LOGOUT,HBA2142,AUTHORIZED,876812
3/2/2020 13:11,LOGIN,HBA2142,AUTHORIZED,876813
3/2/2020 13:11,LOGIN,HBA1782,AUTHORIZED,876708
